"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","GPU Speed Of Light Throughput","DRAM Frequency","Ghz","8.99",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","GPU Speed Of Light Throughput","SM Frequency","Ghz","1.06",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","3146484",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Memory Throughput","%","86.36",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","GPU Speed Of Light Throughput","DRAM Throughput","%","67.18",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Duration","ms","2.95",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","86.45",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","GPU Speed Of Light Throughput","L2 Cache Throughput","%","45.95",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","GPU Speed Of Light Throughput","SM Active Cycles","cycle","3143227.68",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","86.36",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","SpeedOfLight","","","","SOLBottleneck","INF","This workload is utilizing greater than 80.0% of the available compute or memory performance of the device. To further improve performance, work will likely need to be shifted from the most utilized to another unit. Start by analyzing workloads in the Compute Workload Analysis section.","",""
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","SpeedOfLight_RooflineChart","","","","SOLFPRoofline","INF","The ratio of peak float (FP32) to double (FP64) performance on this device is 64:1. The workload achieved 0% of this device's FP32 peak performance and 0% of its FP64 peak performance. See the Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#roofline) for more details on roofline analysis.","",""
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","PM Sampling","Maximum Buffer Size","Mbyte","33.69",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","PM Sampling","Maximum Sampling Interval","us","2",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","PM Sampling","# Pass Groups","","2",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","Compute Workload Analysis","Executed Ipc Active","inst/cycle","1.94",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","Compute Workload Analysis","Executed Ipc Elapsed","inst/cycle","1.94",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","Compute Workload Analysis","Issue Slots Busy","%","48.58",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","Compute Workload Analysis","Issued Ipc Active","inst/cycle","1.95",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","Compute Workload Analysis","SM Busy","%","49.11",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","ComputeWorkloadAnalysis","","","","HighPipeUtilization","INF","ALU is the highest-utilized pipeline (49.1%) based on elapsed cycles in the workload, taking into account the rates of its different instructions. It executes integer and logic operations. It is well-utilized, but should not be a bottleneck.","",""
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","Memory Workload Analysis","Local Memory Spilling Requests","","0",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","Memory Workload Analysis","Local Memory Spilling Request Overhead","%","0",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","Memory Workload Analysis","Memory Throughput","Gbyte/s","579.92",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","Memory Workload Analysis","Mem Busy","%","79.57",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","Memory Workload Analysis","Max Bandwidth","%","86.36",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","78.88",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","Memory Workload Analysis","L2 Persisting Size","Mbyte","18.87",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","Memory Workload Analysis","L2 Compression Ratio","","0",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","Memory Workload Analysis","L2 Compression Input Sectors","sector","0",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","84.62",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","Memory Workload Analysis","Mem Pipes Busy","%","86.36",
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for global loads from L1TEX might not be optimal. On average, only 10.2 of the 32 bytes transmitted per sector are utilized by each thread. This could possibly be caused by a stride between threads. Check the Source Counters section for uncoalesced global loads.","global","58.94"
"0","29475","onpair-chunk-bench","127.0.0.1","onpair_shmem_2tpt","1","14","(512, 1, 1)","(208266, 1, 1)","0","8.9","MemoryWorkloadAnalysis_Tables","","","","MemoryCacheAccessPattern","OPT","The memory access pattern for global stores to L1TEX might not be optimal. On average, only 11.4 of the 32 bytes transmitted per sector are utilized by each thread. This could possibly be caused by a stride between threads. Check the Source Counters section for uncoalesced global stores.","global","55.59"
